time_sec,left_goal_deg,left_actual_deg,left_error_deg,left_velocity_raw,left_current_raw,right_goal_deg,right_actual_deg,right_error_deg,right_velocity_raw,right_current_raw
180.1217,188.174,172.441,15.732,47,19,171.826,187.119,-15.293,-47,-18
180.2158,193.711,178.594,15.117,48,18,166.289,180.879,-14.590,-50,-18
180.3088,198.105,185.010,13.096,51,17,161.895,174.727,-12.832,-45,-19
180.4026,200.918,190.898,10.020,44,16,159.082,169.014,-9.932,-43,-17
180.4948,201.885,195.732,6.152,35,15,158.115,164.268,-6.152,-36,-17
180.5870,201.094,198.984,2.109,23,14,158.906,160.928,-2.021,-21,-15
180.6804,198.457,200.830,-2.373,10,12,161.543,159.346,2.197,-7,-14
180.7736,194.326,200.918,-6.592,-1,-14,165.674,159.346,6.328,1,14
180.8675,188.877,199.863,-10.986,-13,-16,171.123,159.697,11.426,7,19
180.9606,182.637,196.523,-13.887,-29,-18,177.363,163.301,14.062,33,18
181.0550,176.309,191.602,-15.293,-41,-18,183.691,168.311,15.381,40,19
181.1476,170.244,185.713,-15.469,-47,-19,189.756,174.111,15.645,47,20
181.2407,164.971,179.385,-14.414,-49,-18,195.029,180.527,14.502,53,18
181.3347,160.928,173.232,-12.305,-46,-18,199.072,186.943,12.129,49,16
181.4274,158.643,167.783,-9.141,-40,-17,201.357,192.568,8.789,42,16
181.5198,158.115,163.477,-5.361,-33,-15,201.885,197.051,4.834,33,15
181.6133,159.434,160.049,-0.615,-21,-15,200.566,199.863,0.703,19,14
181.7062,162.510,158.906,3.604,-5,-13,197.490,201.182,-3.691,7,13
181.7992,167.080,158.994,8.086,1,15,192.920,201.006,-8.086,-3,-15
181.8925,172.793,160.488,12.305,20,18,187.207,199.160,-11.953,-19,-18
181.9871,179.121,164.795,14.326,36,17,180.879,194.941,-14.062,-35,-18
182.0807,185.449,169.805,15.645,42,18,174.551,189.756,-15.205,-43,-18
182.1745,191.426,175.957,15.469,50,19,168.574,183.691,-15.117,-47,-19
182.2688,196.348,182.285,14.062,52,17,163.652,177.275,-13.623,-49,-17
182.3619,199.863,188.438,11.426,46,17,160.137,171.475,-11.338,-44,-18
182.4544,201.709,193.799,7.910,41,15,158.291,166.377,-8.086,-37,-18
182.5460,201.709,197.754,3.955,28,15,158.291,162.158,-3.867,-28,-15
182.6394,199.863,200.215,-0.352,17,13,160.137,159.697,0.439,-15,-14
182.7331,196.260,201.006,-4.746,3,-12,163.740,159.258,4.482,0,-12
182.8261,191.338,200.566,-9.229,-4,-15,168.662,159.346,9.316,2,16
182.9217,185.273,198.105,-12.832,-24,-18,174.727,161.367,13.359,25,20
183.0153,178.945,193.799,-14.854,-37,-20,181.055,166.201,14.854,40,19
183.1081,172.705,188.174,-15.469,-44,-19,187.295,171.650,15.645,46,19
183.2027,166.992,181.934,-14.941,-49,-19,193.008,177.891,15.117,50,18
183.2966,162.422,175.693,-13.271,-48,-19,197.578,184.570,13.008,52,17
183.3893,159.346,169.980,-10.635,-43,-17,200.654,190.371,10.283,44,16
183.4836,158.115,165.146,-7.031,-34,-16,201.885,195.293,6.592,36,14
183.5829,158.818,161.016,-2.197,-26,-15,201.182,199.160,2.021,24,14
183.6753,161.279,159.170,2.109,-9,-13,198.721,200.918,-2.197,11,12
183.7690,165.498,158.994,6.504,2,13,194.502,201.094,-6.592,-1,-14
183.8637,170.947,159.609,11.338,11,17,189.053,199.863,-10.811,-13,-17
183.9564,177.012,163.301,13.711,33,18,182.988,196.436,-13.447,-31,-18
184.0500,183.428,168.047,15.381,38,19,176.572,191.426,-14.854,-41,-18
184.1433,189.492,173.848,15.645,48,19,170.508,185.625,-15.117,-48,-18
184.2363,194.766,180.000,14.766,52,18,165.234,179.473,-14.238,-48,-19
184.3292,198.809,186.416,12.393,50,16,161.191,173.408,-12.217,-47,-18
184.4227,201.270,192.041,9.229,42,16,158.730,167.959,-9.229,-42,-16
184.5153,201.885,196.611,5.273,34,15,158.115,163.477,-5.361,-33,-15
184.6079,200.654,199.600,1.055,20,13,159.346,160.400,-1.055,-19,-15
184.7012,197.666,200.918,-3.252,7,13,162.334,159.258,3.076,-4,-13
184.7962,193.096,200.830,-7.734,-1,-15,166.904,159.258,7.646,1,14
184.8888,187.471,199.336,-11.865,-17,-17,172.529,160.312,12.217,16,18
184.9821,181.230,195.557,-14.326,-33,-18,178.770,164.443,14.326,36,18
185.0747,174.902,190.371,-15.469,-42,-19,185.098,169.453,15.645,43,19
185.1678,169.014,184.395,-15.381,-48,-19,190.986,175.518,15.469,49,19
185.2605,164.004,178.154,-14.150,-48,-19,195.996,182.021,13.975,53,18
185.3538,160.312,172.090,-11.777,-46,-17,199.688,188.350,11.338,48,16
185.4477,158.379,166.904,-8.525,-38,-16,201.621,193.535,8.086,40,16
185.5403,158.203,162.510,-4.307,-31,-15,201.797,197.754,4.043,30,13
185.6345,159.961,159.697,0.264,-16,-14,200.039,200.391,-0.352,17,13
185.7293,163.564,158.906,4.658,-2,11,196.436,201.182,-4.746,3,-12
185.8225,168.398,158.994,9.404,1,17,191.602,200.742,-9.141,-6,-16
185.9158,174.287,161.455,12.832,27,17,185.713,198.281,-12.568,-23,-17
186.0092,180.615,165.938,14.678,37,18,179.385,193.887,-14.502,-35,-18
186.1028,186.943,171.211,15.732,44,20,173.057,188.350,-15.293,-43,-19
186.1981,192.744,177.363,15.381,45,19,167.256,182.021,-14.766,-50,-18
186.2914,197.402,183.867,13.535,52,17,162.598,175.957,-13.359,-46,-18
186.3861,200.566,189.844,10.723,45,17,159.434,170.068,-10.635,-43,-17
186.4866,201.885,195.293,6.592,36,16,158.115,164.707,-6.592,-36,-16
186.5791,201.270,198.809,2.461,25,14,158.730,161.104,-2.373,-23,-15
186.6739,198.721,200.742,-2.021,11,13,161.279,159.346,1.934,-8,-14
186.7679,194.590,200.918,-6.328,-1,-14,165.410,159.258,6.152,0,13
186.8622,189.141,199.951,-10.811,-12,-16,170.859,159.609,11.250,5,19
186.9556,182.988,196.787,-13.799,-28,-18,177.012,162.949,14.062,32,18
187.0484,176.748,191.953,-15.205,-40,-18,183.252,167.959,15.293,40,18
187.1415,170.596,186.152,-15.557,-47,-19,189.404,173.760,15.645,46,20
187.2358,165.234,179.648,-14.414,-49,-18,194.766,180.264,14.502,52,18
187.3314,161.104,173.496,-12.393,-46,-17,198.896,186.855,12.041,50,16
187.4389,158.467,167.256,-8.789,-38,-16,201.533,193.184,8.350,40,16
187.5318,158.203,162.949,-4.746,-31,-15,201.797,197.402,4.395,31,15
187.6264,159.785,159.961,-0.176,-19,-14,200.215,200.127,0.088,18,13
187.7198,163.125,158.906,4.219,-4,1,196.875,201.182,-4.307,5,-8
187.8144,167.959,158.994,8.965,1,17,192.041,200.830,-8.789,-4,-16
187.9068,173.672,161.016,12.656,24,17,186.328,198.545,-12.217,-22,-17
188.0011,180.000,165.586,14.414,37,17,180.000,194.238,-14.238,-35,-18
188.0938,186.328,170.684,15.645,44,19,173.672,188.965,-15.293,-43,-19
188.1875,192.129,176.660,15.469,47,20,167.871,182.900,-15.029,-47,-19
188.2819,196.963,183.164,13.799,52,17,163.037,176.484,-13.447,-48,-18
188.3754,200.303,189.229,11.074,46,16,159.697,170.684,-10.986,-43,-18
188.4691,201.797,194.414,7.383,38,15,158.203,165.586,-7.383,-36,-17
188.5646,201.445,198.369,3.076,27,15,158.555,161.543,-2.988,-25,-15
188.6574,199.336,200.566,-1.230,14,12,160.664,159.521,1.143,-11,-14
188.7859,193.623,200.918,-7.295,0,-14,166.377,159.346,7.031,0,14
188.8800,188.086,199.863,-11.777,-13,-17,171.914,159.697,12.217,6,20
188.9726,181.846,196.348,-14.502,-33,-19,178.154,163.477,14.678,36,20
189.0648,175.605,190.986,-15.381,-43,-19,184.395,168.838,15.557,44,19
189.1576,169.629,185.010,-15.381,-48,-19,190.371,174.814,15.557,48,20
189.2512,164.443,178.682,-14.238,-49,-18,195.557,181.318,14.238,53,18
189.3438,160.664,172.617,-11.953,-46,-18,199.336,187.559,11.777,49,16
189.4371,158.467,167.344,-8.877,-39,-16,201.533,193.096,8.438,42,15
189.5312,158.203,162.949,-4.746,-32,-15,201.797,197.402,4.395,31,15
189.6238,159.697,159.873,-0.176,-19,-14,200.303,200.127,0.176,18,14
189.7183,163.037,158.906,4.131,-4,-1,196.963,201.182,-4.219,5,2
189.8105,167.695,158.994,8.701,1,16,192.305,200.830,-8.525,-4,-15
189.9023,173.408,160.840,12.568,23,16,186.592,198.809,-12.217,-21,-18
189.9957,179.736,165.146,14.590,36,17,180.264,194.502,-14.238,-35,-18
190.0891,186.064,170.332,15.732,43,18,173.936,189.141,-15.205,-44,-18
190.1819,191.865,176.396,15.469,49,20,168.135,183.164,-15.029,-47,-19
190.2738,196.611,182.725,13.887,52,17,163.389,176.924,-13.535,-50,-18
190.3680,200.039,188.965,11.074,46,16,159.961,171.035,-11.074,-43,-18
190.4629,201.797,194.326,7.471,39,16,158.203,165.850,-7.646,-36,-16
190.5552,201.621,198.105,3.516,27,14,158.379,161.895,-3.516,-27,-16
190.6478,199.600,200.391,-0.791,15,13,160.400,159.609,0.791,-14,-15
190.7413,195.908,201.006,-5.098,1,-12,164.092,159.258,4.834,-1,3
190.8345,190.898,200.479,-9.580,-6,-16,169.102,159.346,9.756,2,17
190.9263,185.010,198.018,-13.008,-24,-19,174.990,161.631,13.359,26,18
191.0196,178.682,193.623,-14.941,-37,-19,181.318,166.377,14.941,40,19
191.1132,172.354,187.998,-15.645,-44,-19,187.646,171.914,15.732,46,19
191.2063,166.816,181.758,-14.941,-50,-19,193.184,178.154,15.029,50,19
191.2983,162.334,175.518,-13.184,-48,-18,197.666,184.746,12.920,52,18
191.3933,159.258,169.805,-10.547,-42,-17,200.742,190.635,10.107,44,16
191.4861,158.115,165.059,-6.943,-35,-16,201.885,195.469,6.416,35,15
191.5792,158.730,161.104,-2.373,-27,-14,201.270,199.072,2.197,25,14
191.6713,161.191,159.170,2.021,-11,-13,198.809,200.918,-2.109,11,14
191.7643,165.234,158.994,6.240,2,13,194.766,201.094,-6.328,1,-14
191.8564,170.420,159.434,10.986,9,17,189.580,200.039,-10.459,-12,-18
191.9486,176.484,162.861,13.623,33,17,183.516,196.787,-13.271,-29,-18
192.0417,182.812,167.520,15.293,37,17,177.188,192.041,-14.854,-39,-18
192.1367,189.141,173.320,15.820,48,20,170.859,186.064,-15.205,-48,-19
192.2309,194.502,179.648,14.854,51,19,165.498,179.912,-14.414,-48,-18
192.3257,198.721,186.240,12.480,50,17,161.279,173.672,-12.393,-47,-18
192.4192,201.182,191.865,9.316,42,16,158.818,168.135,-9.316,-41,-17
192.5118,201.885,196.523,5.361,34,15,158.115,163.564,-5.449,-34,-16
192.6047,200.742,199.512,1.230,20,14,159.258,160.488,-1.230,-19,-15
192.6985,197.754,200.918,-3.164,8,13,162.246,159.346,2.900,-2,-15
192.7920,193.271,200.918,-7.646,-1,-14,166.729,159.346,7.383,0,15
192.8859,187.646,199.424,-11.777,-17,-17,172.354,160.137,12.217,14,19
192.9793,181.406,195.732,-14.326,-32,-18,178.594,164.180,14.414,36,19
193.0713,175.166,190.547,-15.381,-42,-19,184.834,169.365,15.469,43,19
193.1646,169.189,184.570,-15.381,-48,-18,190.811,175.342,15.469,49,19
193.2595,164.092,178.154,-14.062,-49,-19,195.908,181.934,13.975,52,18
193.3519,160.400,172.266,-11.865,-46,-18,199.600,188.086,11.514,48,16
193.4447,158.379,166.904,-8.525,-38,-16,201.621,193.447,8.174,40,16
193.5371,158.203,162.598,-4.395,-31,-15,201.797,197.666,4.131,31,15
193.6304,159.873,159.785,0.088,-17,-13,200.127,200.303,-0.176,18,13
193.7234,163.301,158.906,4.395,-3,4,196.699,201.182,-4.482,4,-9
193.8310,168.926,158.994,9.932,1,17,191.074,200.566,-9.492,-7,-16
193.9245,174.902,161.631,13.271,27,17,185.098,198.018,-12.920,-24,-18
194.0201,181.318,166.377,14.941,38,18,178.682,193.447,-14.766,-36,-18
194.1140,187.646,171.826,15.820,47,19,172.354,187.646,-15.293,-45,-19
194.2092,193.359,178.066,15.293,45,19,166.641,181.318,-14.678,-50,-18
194.3026,197.842,184.570,13.271,51,17,162.158,175.166,-13.008,-45,-19
194.3980,200.830,190.547,10.283,45,16,159.170,169.277,-10.107,-43,-17
194.4915,201.885,195.645,6.240,36,14,158.115,164.443,-6.328,-36,-16
194.5864,201.094,199.072,2.021,22,14,158.906,160.928,-2.021,-21,-16
194.6812,198.457,200.742,-2.285,10,12,161.543,159.346,2.197,-7,-14
194.7741,194.238,200.918,-6.680,0,-14,165.762,159.258,6.504,0,13
194.8683,188.789,199.863,-11.074,-13,-17,171.211,159.785,11.426,9,20
194.9613,182.637,196.436,-13.799,-30,-18,177.363,163.389,13.975,33,19
195.0551,176.221,191.514,-15.293,-40,-19,183.779,168.311,15.469,41,19
195.1516,169.980,185.449,-15.469,-47,-19,190.020,174.375,15.645,47,20
195.2463,164.707,179.033,-14.326,-49,-18,195.293,181.055,14.238,54,18
195.3417,160.752,172.793,-12.041,-47,-18,199.248,187.559,11.689,49,17
195.4352,158.555,167.432,-8.877,-39,-17,201.445,192.920,8.525,40,15
195.5286,158.203,163.037,-4.834,-31,-15,201.797,197.227,4.570,32,15
195.6228,159.697,159.961,-0.264,-19,-13,200.303,200.039,0.264,19,14
195.7176,163.037,158.994,4.043,-3,-7,196.963,201.094,-4.131,3,1
195.8114,167.783,158.994,8.789,1,17,192.217,200.830,-8.613,-5,-16
195.9053,173.584,161.016,12.568,23,17,186.416,198.633,-12.217,-21,-18
196.0005,180.000,165.586,14.414,36,18,180.000,194.238,-14.238,-35,-18
196.0963,186.504,170.771,15.732,44,20,173.496,188.789,-15.293,-43,-18
196.1912,192.393,176.836,15.557,46,19,167.607,182.637,-15.029,-49,-19
196.2854,197.139,183.516,13.623,52,17,162.861,176.309,-13.447,-47,-18
196.3814,200.391,189.668,10.723,46,16,159.609,170.244,-10.635,-43,-17
196.4751,201.885,194.854,7.031,37,16,158.115,165.234,-7.119,-35,-17
196.5695,201.445,198.545,2.900,25,14,158.555,161.455,-2.900,-24,-16
196.6643,199.072,200.566,-1.494,13,12,160.928,159.434,1.494,-11,-14
196.7586,195.029,200.918,-5.889,0,-14,164.971,159.258,5.713,0,13
196.8532,189.756,200.215,-10.459,-9,-17,170.244,159.521,10.723,3,19
196.9494,183.428,197.051,-13.623,-28,-17,176.572,162.686,13.887,31,19
197.0445,177.012,192.217,-15.205,-39,-18,182.988,167.783,15.205,40,19
197.1387,170.771,186.328,-15.557,-47,-19,189.229,173.584,15.645,47,19
197.2336,165.322,179.912,-14.590,-49,-18,194.678,180.000,14.678,52,18
197.3274,161.191,173.760,-12.568,-46,-18,198.809,186.592,12.217,50,16
197.4212,158.730,168.223,-9.492,-41,-17,201.270,192.217,9.053,42,16
197.5142,158.115,163.740,-5.625,-33,-15,201.885,196.699,5.186,33,15
197.6078,159.346,160.312,-0.967,-21,-14,200.654,199.775,0.879,20,14
197.7027,162.334,158.994,3.340,-5,-13,197.666,201.094,-3.428,6,13
197.7951,166.816,158.994,7.822,1,16,193.184,201.006,-7.822,-1,-15
197.8878,172.441,160.312,12.129,19,18,187.559,199.248,-11.689,-19,-18
197.9832,178.857,164.619,14.238,35,17,181.143,195.205,-14.062,-34,-19
198.0765,185.186,169.541,15.645,42,20,174.814,189.932,-15.117,-43,-19
198.1687,191.074,175.518,15.557,50,19,168.926,184.131,-15.205,-45,-19
198.2624,196.084,181.846,14.238,52,17,163.916,177.715,-13.799,-50,-19
198.3572,199.775,188.174,11.602,46,17,160.225,171.650,-11.426,-45,-18
198.4525,201.709,193.711,7.998,41,16,158.291,166.377,-8.086,-37,-16
198.5451,201.709,197.754,3.955,29,15,158.291,162.158,-3.867,-27,-15
198.6380,199.863,200.215,-0.352,17,13,160.137,159.785,0.352,-15,-14
198.7308,196.436,201.006,-4.570,3,-9,163.564,159.170,4.395,-1,-13
198.8239,191.514,200.742,-9.229,-3,-16,168.486,159.346,9.141,2,16
198.9208,185.361,198.281,-12.920,-23,-17,174.639,161.455,13.184,25,19
199.0143,179.033,193.887,-14.854,-37,-18,180.967,166.201,14.766,40,18
199.1082,172.705,188.350,-15.645,-43,-18,187.295,171.738,15.557,45,19
199.2033,166.904,181.934,-15.029,-49,-18,193.096,177.979,15.117,49,19
199.2981,162.334,175.605,-13.271,-48,-18,197.666,184.746,12.920,52,17
199.3927,159.346,169.805,-10.459,-43,-17,200.654,190.635,10.020,44,16
199.4860,158.115,164.971,-6.855,-35,-15,201.885,195.469,6.416,35,16
199.5810,158.818,161.104,-2.285,-26,-14,201.182,199.160,2.021,24,14
199.6748,161.279,159.170,2.109,-10,-13,198.721,201.006,-2.285,11,13
199.7693,165.498,158.994,6.504,1,13,194.502,201.094,-6.592,-1,-14
199.8648,170.947,159.697,11.250,13,17,189.053,199.863,-10.811,-14,-18
199.9573,177.100,163.389,13.711,33,16,182.900,196.348,-13.447,-31,-20
200.0512,183.516,168.047,15.469,38,18,176.484,191.426,-14.941,-41,-18
200.1452,189.668,173.936,15.732,48,20,170.332,185.537,-15.205,-48,-18
200.2391,194.941,180.176,14.766,52,17,165.059,179.385,-14.326,-47,-19
200.3325,198.984,186.592,12.393,50,17,161.016,173.232,-12.217,-48,-18
200.4254,201.357,192.217,9.141,42,16,158.643,167.783,-9.141,-41,-17
200.5186,201.885,196.699,5.186,33,15,158.115,163.301,-5.186,-33,-16
200.6123,200.566,199.688,0.879,20,13,159.434,160.312,-0.879,-19,-15
200.7055,197.490,201.006,-3.516,7,13,162.510,159.258,3.252,-3,-13
200.7999,192.832,200.830,-7.998,-2,-15,167.168,159.258,7.910,1,15
200.8929,187.207,199.248,-12.041,-18,-18,172.793,160.400,12.393,17,19
200.9858,180.967,195.293,-14.326,-33,-18,179.033,164.531,14.502,37,19
201.0776,174.727,190.107,-15.381,-42,-18,185.273,169.805,15.469,44,19
201.1704,168.838,184.131,-15.293,-47,-18,191.162,175.781,15.381,49,20
201.2650,163.828,177.715,-13.887,-48,-19,196.172,182.461,13.711,52,18
201.3581,160.225,171.738,-11.514,-45,-18,199.775,188.613,11.162,48,17
201.4528,158.291,166.641,-8.350,-36,-16,201.709,193.887,7.822,39,16
201.5465,158.291,162.334,-4.043,-30,-14,201.709,198.018,3.691,29,14
201.6399,160.137,159.609,0.527,-15,-14,199.863,200.479,-0.615,17,13
201.7359,163.828,158.906,4.922,-2,12,196.172,201.182,-5.010,2,-12
201.8302,168.838,159.082,9.756,1,17,191.162,200.654,-9.492,-7,-16
201.9233,174.814,161.631,13.184,28,17,185.186,198.105,-12.920,-24,-17
202.0182,181.230,166.289,14.941,37,18,178.770,193.447,-14.678,-37,-17
202.1126,187.559,171.826,15.732,47,18,172.441,187.734,-15.293,-45,-18
202.2056,193.184,177.803,15.381,45,19,166.816,181.582,-14.766,-50,-19
202.2994,197.666,184.395,13.271,51,16,162.334,175.430,-13.096,-45,-19
202.3927,200.654,190.283,10.371,45,17,159.346,169.629,-10.283,-42,-17
202.4869,201.885,195.381,6.504,36,15,158.115,164.707,-6.592,-36,-16
202.5812,201.182,198.809,2.373,24,14,158.818,161.104,-2.285,-23,-14
202.6759,198.633,200.654,-2.021,11,12,161.367,159.346,2.021,-8,-14
202.7700,194.502,200.918,-6.416,-1,-14,165.498,159.258,6.240,0,13
202.8634,189.141,199.951,-10.811,-12,-17,170.859,159.697,11.162,6,19
202.9566,182.900,196.699,-13.799,-29,-19,177.100,163.037,14.062,32,18
203.0512,176.484,191.777,-15.293,-41,-19,183.516,168.135,15.381,40,18
203.1447,170.420,185.889,-15.469,-47,-19,189.580,173.936,15.645,47,20
203.2378,165.146,179.561,-14.414,-49,-18,194.854,180.439,14.414,53,17
203.3329,161.016,173.320,-12.305,-47,-17,198.984,186.943,12.041,49,15
203.4282,158.643,167.783,-9.141,-39,-17,201.357,192.568,8.789,42,16
203.5220,158.115,163.389,-5.273,-32,-14,201.885,197.051,4.834,33,15
203.6179,159.521,160.049,-0.527,-19,-14,200.479,200.039,0.439,19,14
203.7125,162.773,158.906,3.867,-4,-12,197.227,201.182,-3.955,5,12
203.8053,167.432,158.994,8.438,1,16,192.568,200.918,-8.350,-3,-15
203.8991,173.232,160.752,12.480,23,17,186.768,198.896,-12.129,-20,-18
203.9929,179.561,165.146,14.414,36,17,180.439,194.678,-14.238,-35,-18
204.0868,185.889,170.244,15.645,43,19,174.111,189.229,-15.117,-43,-19
204.1815,191.777,176.396,15.381,49,18,168.223,183.164,-14.941,-47,-19
204.2764,196.699,182.900,13.799,52,16,163.301,176.836,-13.535,-48,-19
204.3702,200.127,188.965,11.162,46,16,159.873,170.947,-11.074,-44,-18
204.4646,201.797,194.326,7.471,39,15,158.203,165.762,-7.559,-36,-17
204.5598,201.533,198.281,3.252,27,13,158.467,161.719,-3.252,-26,-16
204.6539,199.424,200.479,-1.055,15,13,160.576,159.521,1.055,-12,-14
204.7494,195.557,201.006,-5.449,-1,-12,164.443,159.258,5.186,0,12
204.8432,190.371,200.391,-10.020,-7,-17,169.629,159.434,10.195,3,18
204.9369,184.307,197.666,-13.359,-25,-18,175.693,162.070,13.623,28,19
205.0319,177.803,193.008,-15.205,-38,-19,182.197,166.992,15.205,40,18
205.1253,171.650,187.207,-15.557,-46,-19,188.350,172.617,15.732,45,21
205.2196,166.025,180.879,-14.854,-49,-18,193.975,179.033,14.941,52,18
205.3131,161.719,174.639,-12.920,-47,-18,198.281,185.625,12.656,51,17
205.4074,158.994,169.014,-10.020,-41,-17,201.006,191.514,9.492,43,17
205.5038,158.115,164.180,-6.064,-34,-15,201.885,196.260,5.625,34,15
205.5979,159.082,160.576,-1.494,-23,-14,200.918,199.600,1.318,21,14
205.6922,161.982,158.994,2.988,-6,-13,198.018,201.094,-3.076,8,13
205.7868,166.377,158.994,7.383,2,14,193.623,201.006,-7.383,-2,-15
205.8812,172.002,160.049,11.953,17,18,187.998,199.336,-11.338,-18,-17
205.9747,178.330,164.180,14.150,34,17,181.670,195.469,-13.799,-33,-19
206.0701,184.746,169.102,15.645,41,19,175.254,190.371,-15.117,-42,-18
206.1656,190.898,175.342,15.557,50,19,169.102,184.307,-15.205,-46,-18
206.2598,195.996,181.670,14.326,52,17,164.004,177.891,-13.887,-50,-17
206.3534,199.600,187.822,11.777,47,17,160.400,172.002,-11.602,-45,-18
206.4484,201.621,193.535,8.086,41,16,158.379,166.641,-8.262,-38,-17
206.5419,201.709,197.578,4.131,29,14,158.291,162.334,-4.043,-29,-16
206.6366,199.951,200.127,-0.176,18,13,160.049,159.785,0.264,-15,-15
206.7297,196.436,201.006,-4.570,3,-4,163.564,159.258,4.307,0,-14
206.8232,191.514,200.742,-9.229,-3,-16,168.486,159.346,9.141,2,16
206.9180,185.537,198.369,-12.832,-23,-17,174.463,161.367,13.096,25,19
207.0109,179.297,194.062,-14.766,-37,-18,180.703,166.025,14.678,40,19
207.1047,172.969,188.525,-15.557,-43,-19,187.031,171.475,15.557,45,20
207.2000,167.168,182.197,-15.029,-49,-18,192.832,177.715,15.117,49,18
207.2943,162.510,175.869,-13.359,-48,-17,197.490,184.395,13.096,52,17
207.3896,159.346,169.980,-10.635,-43,-16,200.654,190.371,10.283,44,17
207.4837,158.115,165.146,-7.031,-34,-16,201.885,195.293,6.592,36,14
207.5772,158.730,161.191,-2.461,-27,-14,201.270,199.072,2.197,25,14
207.6705,161.191,159.170,2.021,-11,-13,198.809,200.918,-2.109,11,13
207.7648,165.234,158.994,6.240,2,14,194.766,201.182,-6.416,1,-14
207.8583,170.596,159.434,11.162,9,17,189.404,199.951,-10.547,-13,-16
207.9531,176.836,163.037,13.799,33,16,183.164,196.611,-13.447,-30,-18
208.0468,183.164,167.871,15.293,37,18,176.836,191.689,-14.854,-40,-19
